CleanedArticle_Type,CombinedArticle
0,helitech 2018 sikorsky set north sea investmentsikorsky continued commitment operations north sea emphasised technological power developments 92 76d platformssikorsky continued commitment operations north sea emphasised technological power developments 92 76d platforms
0,japanese company wants fight driver shortage flying trucksweek japanese company announced partnering american helicopter manufacturer develop driverless flying truck designed help combat perceived labor shortages trucking industryweek japanese company announced partnering american helicopter manufacturer develop driverless flying truck designed help combat perceived labor shortages trucking industry
0,bell yamato team demand uas package deliverybell japan yamato holdings collaborating developing autonomous evtol systems could used demand package delivery large scale logistics announced today expect initial product enter service mid 2020sbell japan yamato holdings collaborating developing autonomous evtol systems could used demand package delivery large scale logistics announced today expect initial product enter service mid 2020s
0,bell yamato team demand uas package deliverybell japan yamato holdings collaborating developing autonomous evtol systems could used demand package delivery large scale logistics announced today expect initial product enter service mid 2020sbell japan yamato holdings collaborating developing autonomous evtol systems could used demand package delivery large scale logistics announced today expect initial product enter service mid 2020s
0,bell teams japan unmanned deliveriesbell collaborate japanese package delivery company yamato aerial logistics using electric vertical takeoff landingbell collaborate japanese package delivery company yamato aerial logistics using electric vertical takeoff landing
1,boeing wins uh 1n replacement contractboeing awarded first portion 2 38 billion fixed price contract replace u air forces bell uh 1n fleet mh 139 helicopter derived leonardo helicopters commercial platformboeing awarded first portion 2 38 billion fixed price contract replace u air forces bell uh 1n fleet mh 139 helicopter derived leonardo helicopters commercial platform
1,boeing awarded contract remanufacture 8 build 9 uae ah 64e apache guardiansboeing secured 242 million contract remanufacture eight build nine new ah 64e apache guardian attack helicopters united arab emiratesboeing secured 242 million contract remanufacture eight build nine new ah 64e apache guardian attack helicopters united arab emirates
1,japan request access u base blocked sofa provisionsdefense minister itsunori onodera told diet session jan 29 agreement secured allow team self defense forces members dispatched base southernmost prefecture inspect repaired aircraft maintenance work following three incidents emergency landings involving uh 1 iroquois utility ah 1 cobra attack helicopters deployed futenma facility ginowandefense minister itsunori onodera told diet session jan 29 agreement secured allow team self defense forces members dispatched base southernmost prefecture inspect repaired aircraft maintenance work following three incidents emergency landings involving uh 1 iroquois utility ah 1 cobra attack helicopters deployed futenma facility ginowan
0,bell yamato announce strategic collaboration transform demand delivery servicepast years bell team renewed focus novel innovative solutions better serve operators globally excited use expertise redefine practice civilian logistics said scott drennan bell vice president innovation joint effort eager set new precedent demand delivery future large scale logisticspast years bell team renewed focus novel innovative solutions better serve operators globally excited use expertise redefine practice civilian logistics said scott drennan bell vice president innovation joint effort eager set new precedent demand delivery future large scale logistics
1,chief staff inaugurates boeing production line apache helicopters qatar armed forcesaccompanied boeing vertical lift general manager david koopersmith director apache project committee brigadier general pilot ghanem bin abdul hadi al shahwani members committee number ranking qatari armed forces officers charge projectaccompanied boeing vertical lift general manager david koopersmith director apache project committee brigadier general pilot ghanem bin abdul hadi al shahwani members committee number ranking qatari armed forces officers charge project
1,helicopters amiri air force start production boeing planttour staff lieutenant general pilot al ghanem accompanied boeing vertical lift general manager david koopersmith director apache project committee brigadier general pilot ghanem bin abdul hadi al shahwani members committee number ranking qatar armed forces officers charge project official qatar news agency reportedtour staff lieutenant general pilot al ghanem accompanied boeing vertical lift general manager david koopersmith director apache project committee brigadier general pilot ghanem bin abdul hadi al shahwani members committee number ranking qatar armed forces officers charge project official qatar news agency reported
1,us navy vessel part oceania maritime security initiative deploymentrepublic fijian navy maritime commander commander ledua yaco ordinary seaman samuela basaga transferred uss shoup black hawk helicopter welcome crewrepublic fijian navy maritime commander commander ledua yaco ordinary seaman samuela basaga transferred uss shoup black hawk helicopter welcome crew
1,war insurgency navy inducts 57 new officers fightothers prototype light weight helicopter unmanned hexacopter well adaptation installation bo 105 helicopter guns bell 412 helicopters recently handed naf federal governmentothers prototype light weight helicopter unmanned hexacopter well adaptation installation bo 105 helicopter guns bell 412 helicopters recently handed naf federal government
1,marines refine casevac tactics techniques aboard uss green baymv 22b osprey tiltrotor aircraft marine medium tiltrotor squadron 262 reinforced prepares land flight deck uss green bay lpd 20 casualty evacuation training underway east china sea sept 13 2018mv 22b osprey tiltrotor aircraft marine medium tiltrotor squadron 262 reinforced prepares land flight deck uss green bay lpd 20 casualty evacuation training underway east china sea sept 13 2018
0,new 9n akd h125 helicopter departs airbus singapore join simrik air fleetnewly manufactured h125 helicopter simrik air fleet departed yesterday morning airbus facility singapore join first new base kathmandunewly manufactured h125 helicopter simrik air fleet departed yesterday morning airbus facility singapore join first new base kathmandu
1,royal air force chinook ch 47 helicopter crew train us marinesroyal air force personnel graduated us marine corps training course first overseas students fully participated gruelling weapons tactics instructor courseroyal air force personnel graduated us marine corps training course first overseas students fully participated gruelling weapons tactics instructor course
1,u marine corps mv 22 osprey tiltrotor aircraft conducts maiden landing board royal navy aircraft carrier hms queen elizabethu marine corps mv 22 osprey tiltrotor aircraft made type first landing board royal navy newest aircraft carrier hms queen elizabethu marine corps mv 22 osprey tiltrotor aircraft made type first landing board royal navy newest aircraft carrier hms queen elizabeth
4,ukraine france want strengthen political relationsfifteen helicopter bases service center french airbus helicopters soon begin operate ukrainefifteen helicopter bases service center french airbus helicopters soon begin operate ukraine
0,bell japanese logistics company collaborate autonomous deliverybell japan based yamato holdings collaborate future civilian aerial logistics using electric vertical takeoff landing capabilities companies plan integrate autonomous unmanned aircraft systems packing handling systems demand logistics mid 2020s entry servicebell japan based yamato holdings collaborate future civilian aerial logistics using electric vertical takeoff landing capabilities companies plan integrate autonomous unmanned aircraft systems packing handling systems demand logistics mid 2020s entry service
1,unmasking gru future al shabaab f 35 uk bell helicopter ceo mitch snyderinterview bell helicopter ceo mitch snyder sat marcus talk v 22 osprey possible future aircraft taxis chinainterview bell helicopter ceo mitch snyder sat marcus talk v 22 osprey possible future aircraft taxis china
0,lord earns faa pma bell driveshaft bootlord corporation received faa parts manufacturer approval enhanced main driveshaft transmission boot bell 412 hp 412ep according north carolina based company customers using pma parts save third cost compared new purchase oemlord corporation received faa parts manufacturer approval enhanced main driveshaft transmission boot bell 412 hp 412ep according north carolina based company customers using pma parts save third cost compared new purchase oem
1,airbus completes h135 h145 delivery uk defenceairbus helicopters delivered 29 h135s three h145s equipped helionix marking end delivery phrase military flying training system contract u k ministry defenceairbus helicopters delivered 29 h135s three h145s equipped helionix marking end delivery phrase military flying training system contract u k ministry defence
0,helicopter management company announces new charter servicenew charter service launched helicopter services malta company also registered third aircraft malta leonardo aw109e operate europe registered helicopter services malta limited added aocnew charter service launched helicopter services malta company also registered third aircraft malta leonardo aw109e operate europe registered helicopter services malta limited added aoc
0,delivery firm develop flying truck bell helicopteryamato holdings co leading door door courier firm team u based bell helicopter develop unmanned cargo aircraft flying truck deliver clients goods fasteryamato holdings co leading door door courier firm team u based bell helicopter develop unmanned cargo aircraft flying truck deliver clients goods faster
0,hcare services helitech 2018airbus helicopters welcomes join us helitech 2018 16 18 october amsterdam course show making several announcements airbus booth h160 h145 emergency medical service ems configuration display along innovations high speed racer demonstrator developed framework clean skyairbus helicopters welcomes join us helitech 2018 16 18 october amsterdam course show making several announcements airbus booth h160 h145 emergency medical service ems configuration display along innovations high speed racer demonstrator developed framework clean sky
0,bell yamato develop autonomous vtol delivery dronesbell helicopter yamato holdings announced two firms entered strategic collaboration future civilian aerial logistics together aiming develop electric vertical take landing logistics plan collaborating integrate innovative autonomous unmanned vehicle systems package handling systems create demand logistics servicesbell helicopter yamato holdings announced two firms entered strategic collaboration future civilian aerial logistics together aiming develop electric vertical take landing logistics plan collaborating integrate innovative autonomous unmanned vehicle systems package handling systems create demand logistics services
0,bell yamato team evtol logisticsbell helicopter textron inc company yamato holdings co ltd announced strategic collaboration future civilian aerial logisticsbell helicopter textron inc company yamato holdings co ltd announced strategic collaboration future civilian aerial logistics
1,boeing launches apache helicopter production line qatar orderproduction line manufacture apache helicopters qatari amiri air forces launched saturday boeing us facility mesa arizona chief staff qatari armed forces h e major general ghanem bin shaheen al ghanem inaugurated production line project produce apache helicopters qatari amiri air forces visit boeing factory mesa arizonaproduction line manufacture apache helicopters qatari amiri air forces launched saturday boeing us facility mesa arizona chief staff qatari armed forces h e major general ghanem bin shaheen al ghanem inaugurated production line project produce apache helicopters qatari amiri air forces visit boeing factory mesa arizona
0,future mobility driverless flying carspop next future mobility concept unmanned flying electric vehicle jointly developed audi airbus italdesign pop next philosophy behind design anticipates challenges next 50 years bring represents vision potential offered future technologies comes transportationpop next future mobility concept unmanned flying electric vehicle jointly developed audi airbus italdesign pop next philosophy behind design anticipates challenges next 50 years bring represents vision potential offered future technologies comes transportation
1,japan makes inaugural deployment coastguard vessel australiajapan coast guard first time deploy vessel australia part efforts strengthen counter piracy measures southeast asia vessel 3 300 tonne souya class patrol ship echigo deployed month starting 30 october according japanese foreign ministry ship embarked one sikorsky 76d helicopter subscription requiredjapan coast guard first time deploy vessel australia part efforts strengthen counter piracy measures southeast asia vessel 3 300 tonne souya class patrol ship echigo deployed month starting 30 october according japanese foreign ministry ship embarked one sikorsky 76d helicopter subscription required
0,japanese company wants fight driver shortage flying trucksweek japanese company announced partnering american helicopter manufacturer develop driverless flying truck designed help combat perceived labor shortages trucking industryweek japanese company announced partnering american helicopter manufacturer develop driverless flying truck designed help combat perceived labor shortages trucking industry
0,port cape town mulls helicopter pilot transfer difficult sea conditionstnpa existing fleet three agustawestland aw 109 helicopters two helicopters italian global high tech company leonardo delivered 2019tnpa existing fleet three agustawestland aw 109 helicopters two helicopters italian global high tech company leonardo delivered 2019
0,yamato joins bell helicopters develop flying truckjapan yamato holdings teamed bell helicopter textron u jointly develop unmanned flying truck logistics industry turns technology overcome shortage workers kyodo news reportedjapan yamato holdings teamed bell helicopter textron u jointly develop unmanned flying truck logistics industry turns technology overcome shortage workers kyodo news reported
1,qatar launches apache product line united statesstate qatar saturday launched project produce apache helicopters arizona amiri air forcestate qatar saturday launched project produce apache helicopters arizona amiri air force
1,sierra nevada corporation awarded contract develop lifesaving medhub system u armysierra nevada corporation awarded u army contract develop capability capture store critical patient status treatment information six patients single device communicate information securely point injury throughout transport receiving medical treatment facilitysierra nevada corporation awarded u army contract develop capability capture store critical patient status treatment information six patients single device communicate information securely point injury throughout transport receiving medical treatment facility
0,yamato joins bell helicopters develop flying truckyamato eyes using flying truck medium long distance cargo shipments rather small home deliveries cargo container designed smoothly loaded onto trucks vehicles companies test fly roughly 1 5 meter long prototype carrying 30 kg august 2019yamato eyes using flying truck medium long distance cargo shipments rather small home deliveries cargo container designed smoothly loaded onto trucks vehicles companies test fly roughly 1 5 meter long prototype carrying 30 kg august 2019
1,boeing launches apache helicopter production line qatar orderproduction line manufacture apache helicopters qatari amiri air forces launched saturday boeing us facility mesa arizona qatar signed contract buy 24 apache armed helicopters 667 million 2016production line manufacture apache helicopters qatari amiri air forces launched saturday boeing us facility mesa arizona qatar signed contract buy 24 apache armed helicopters 667 million 2016
0,japanese delivery firm yamato develop flying truck us helicopter firmyamato holdings co reached basic agreement major us helicopter manufacturer develop unmanned flying truck capable transporting goods via air yamato announced friday aims start commercial use vehicles mid 2020syamato holdings co reached basic agreement major us helicopter manufacturer develop unmanned flying truck capable transporting goods via air yamato announced friday aims start commercial use vehicles mid 2020s
1,pakistan positioning aerospace services growthpakistan hoping lean skills experience garnered assembling jet trainers combat aircraft bid attract international aerospace companies investpakistan hoping lean skills experience garnered assembling jet trainers combat aircraft bid attract international aerospace companies invest
0,puzzling maneuver freefall ntsb provides details alaska helicopter crash killed 3helicopter crashed southeast alaska late september killing three people entered 500 foot freefall dropping glacier bay national park beach according report released friday national transportation safety boardhelicopter crashed southeast alaska late september killing three people entered 500 foot freefall dropping glacier bay national park beach according report released friday national transportation safety board
1,aem boeing collaborate first internal pa system h 47 series helicopteranodyne electronics manufacturing corp aem boeing announced qualification performance testing first internal pa system ips offered h 47 series helicopter complete ips provides high audio output levels inside helicopter cabin enabling clear convenient communication crew passengersanodyne electronics manufacturing corp aem boeing announced qualification performance testing first internal pa system ips offered h 47 series helicopter complete ips provides high audio output levels inside helicopter cabin enabling clear convenient communication crew passengers
1,boeing wins contract build huey replacementair force monday announced boeing build replacement uh 1n huey firm fixed price contract worth 2 38 billionair force monday announced boeing build replacement uh 1n huey firm fixed price contract worth 2 38 billion
0,coptersafety provide easa maintenance check flight simulator courseeuropean aviation safety agency easa introduce new requirements regulations concerning maintenance check flight mcf operations 2019european aviation safety agency easa introduce new requirements regulations concerning maintenance check flight mcf operations 2019
0,coptersafety provide mcf simulator courses operators fill new easa requirementseuropean aviation safety agency easa introduce new requirements regulations concerning maintenance check flight mcf operations 2019european aviation safety agency easa introduce new requirements regulations concerning maintenance check flight mcf operations 2019
0,donaldson ibf aw189 certified easadonaldson inlet barrier filter ibf aw189 certified european aviation safety agency easa factory option new helicoptersdonaldson inlet barrier filter ibf aw189 certified european aviation safety agency easa factory option new helicopters
0,donaldson ibfs approved factory installation new aw189 helicoptersdonaldson pleased work leonardo helicopters providing contribution highest performance reliability aw189s said dan larsen general manager donaldson aerospace defense innovative filtration technology featuring synteq xp synthetic non woven media ideally suited advanced technology helicopterdonaldson pleased work leonardo helicopters providing contribution highest performance reliability aw189s said dan larsen general manager donaldson aerospace defense innovative filtration technology featuring synteq xp synthetic non woven media ideally suited advanced technology helicopter
1,helibras delivers 33º h225m brazilian armyhelibras delivered third military helicopter model h225m scheduled 2018 second aircraft planned brazilian army year aircraft based 1st aviation battalion taubaté joining another 10 ten h225m aircraft already delivered brazilian armyhelibras delivered third military helicopter model h225m scheduled 2018 second aircraft planned brazilian army year aircraft based 1st aviation battalion taubaté joining another 10 ten h225m aircraft already delivered brazilian army
0,helibras delivers two airbus h135 helicopters líder aviaçãohelibras delivered two h135 helicopters configured offshore operations líder aviação airbus helicopters announced 11 octoberhelibras delivered two h135 helicopters configured offshore operations líder aviação airbus helicopters announced 11 october
0,helicopter service possibility port cape towntransnet national ports authority tnpa exploring options introduce helicopter service port cape town assist major swells increase availability service stormy conditionstransnet national ports authority tnpa exploring options introduce helicopter service port cape town assist major swells increase availability service stormy conditions
0,helitech presents new sessions unmanned techmany helicopter sectors benefitting rise uas use including commercial public service leonardo parapublic maritime market development manager discuss tech tuesday piloted unpiloted vehicles sessionmany helicopter sectors benefitting rise uas use including commercial public service leonardo parapublic maritime market development manager discuss tech tuesday piloted unpiloted vehicles session
0,investigators release report alaska helicopter crash killed 3surviving passenger deadly alaska helicopter crash told federal investigators aircraft entered freefall 500 feet 152 meters air smashing onto beach glacier bay national park last monthsurviving passenger deadly alaska helicopter crash told federal investigators aircraft entered freefall 500 feet 152 meters air smashing onto beach glacier bay national park last month
0,la 6ème édition du marrakech air show du 24 au 27 octobre 2018placée sous le haut patronage de sa majesté le roi mohammed vi la 6ème édition du marrakech air show se tiendra à marrakech du 24 au 27 octobre courant à la base ecoles des forces royales air quelques 200 exposants et 100 délégations officielles venus de plus de 80 pays participerontplacée sous le haut patronage de sa majesté le roi mohammed vi la 6ème édition du marrakech air show se tiendra à marrakech du 24 au 27 octobre courant à la base ecoles des forces royales air quelques 200 exposants et 100 délégations officielles venus de plus de 80 pays participeront
1,academy cadet works global aerospace company uav research projecttriner spent time lockheed martin center innovation suffolk virginia company researchers also given tour lockheed martin radar production facility moorestown new jersey sikorsky helicopter production facility stratford connecticuttriner spent time lockheed martin center innovation suffolk virginia company researchers also given tour lockheed martin radar production facility moorestown new jersey sikorsky helicopter production facility stratford connecticut
0,airbus helicopters blends luxury utilityprivate business aviation customers expected make one quarter airbus helicopters bookings north america next five years company exhibiting banner business aviation airbus plans draw closer airbus corporate jets airbus corporate helicopters division set europe last yearprivate business aviation customers expected make one quarter airbus helicopters bookings north america next five years company exhibiting banner business aviation airbus plans draw closer airbus corporate jets airbus corporate helicopters division set europe last year
0,bell yamato develop autonomous vtol delivery dronesbell helicopter yamato holdings announced two firms entered strategic collaboration future civilian aerial logisticsbell helicopter yamato holdings announced two firms entered strategic collaboration future civilian aerial logistics
1,boeing launches production line qatar apache fleetboeing launched production line development apache attack helicopters qatari amiri air forcesboeing launched production line development apache attack helicopters qatari amiri air forces
0,captured video sas chopper almost collides familyexact incident happened british family months ago despite bad weather weatheralls fared well quite lucky avoiding collision uk special forces uksf as365n3 eurocopter dauphin 2 helicopterexact incident happened british family months ago despite bad weather weatheralls fared well quite lucky avoiding collision uk special forces uksf as365n3 eurocopter dauphin 2 helicopter
0,donaldson inlet barrier filters approved factory installation new aw189 helicoptersinlet barrier filters ibfs donaldson aerospace defense division donaldson company offered installed factory option new aw189 helicoptersinlet barrier filters ibfs donaldson aerospace defense division donaldson company offered installed factory option new aw189 helicopters
0,feds release report alaska helicopter crash killed 3helicopter taken juneau airport traveling yakutat aircraft delivered anchorage airbus helicopters factory grand prairie texas according reporthelicopter taken juneau airport traveling yakutat aircraft delivered anchorage airbus helicopters factory grand prairie texas according report
0,flight ascend consultancy reveals plunge h225 valuesvalue second hand airbus helicopters h225 dropped fraction figure two years ago according recently published data flight ascend consultancyvalue second hand airbus helicopters h225 dropped fraction figure two years ago according recently published data flight ascend consultancy
0,helicopter management company announces new charter servicenew charter service launched helicopter services malta company also registered third aircraft malta hsml launched earlier year offer full service helicopter management solution helicopter superyacht ownersnew charter service launched helicopter services malta company also registered third aircraft malta hsml launched earlier year offer full service helicopter management solution helicopter superyacht owners
1,lockheed martin rheinmetall team german sea lynx replacement effortlockheed martin team rheinmetall bid replace german navy deutsche marine dm ageing westland mk 88a sea lynx anti submarine warfare anti surface warfare asw asuw helicopters us manufacturer announced 12 octoberlockheed martin team rheinmetall bid replace german navy deutsche marine dm ageing westland mk 88a sea lynx anti submarine warfare anti surface warfare asw asuw helicopters us manufacturer announced 12 october
0,ntsb releases report helicopter crash killed 3surviving passenger deadly helicopter crash told federal investigators aircraft entered freefall 500 feet 152 meters air smashing beach glacier bay national park last monthsurviving passenger deadly helicopter crash told federal investigators aircraft entered freefall 500 feet 152 meters air smashing beach glacier bay national park last month
0,ntsb helicopter free fall fatal southeast crashpilot southeast alaska helicopter crash left one two sons missing another man subsequently found dead cut helicopter power shortly crash according federal investigatorspilot southeast alaska helicopter crash left one two sons missing another man subsequently found dead cut helicopter power shortly crash according federal investigators
0,pilot rolled back throttle fatal helicopter crashaccording information initially provided u coast guard national park service subsequently confirmed ntsb crashed helicopter airbus as350 b3e en route factory grand prairie texas anchorageaccording information initially provided u coast guard national park service subsequently confirmed ntsb crashed helicopter airbus as350 b3e en route factory grand prairie texas anchorage
0,pilot alaska airbus crash may practicing autorotationsurvivor statements sept 28 crash alaska airbus helicopters as350 indicate owner pilot may practicing autorotation fatal crashsurvivor statements sept 28 crash alaska airbus helicopters as350 indicate owner pilot may practicing autorotation fatal crash
1,tab ospreys staying airborne japan soardefense ministry designated ground self defense force camp kisarazu chiba prefecture engine maintenance work ospreys based 2015 guidelines japan u defense cooperation gsdf scheduled purchase 17 mv 22 ospreys united states along u marine corps 24 ospreys due maintained camp kisarazudefense ministry designated ground self defense force camp kisarazu chiba prefecture engine maintenance work ospreys based 2015 guidelines japan u defense cooperation gsdf scheduled purchase 17 mv 22 ospreys united states along u marine corps 24 ospreys due maintained camp kisarazu
1,textron soars netjets dealfima noted another tailwind textron army spending stands benefit textron bell helicopter division leading producer commercial military aircraftfima noted another tailwind textron army spending stands benefit textron bell helicopter division leading producer commercial military aircraft
1,awesome things army wants next recon helicopterone army biggest modernization programs development future armed reconnaissance aircraft new recon aircraft would take roughly place retired oh 58 kiowa would actually much capable anything army fieldedone army biggest modernization programs development future armed reconnaissance aircraft new recon aircraft would take roughly place retired oh 58 kiowa would actually much capable anything army fielded
1,u army backmajor army priority aviation modernization help stopping bell helicopter exhibit full size mock v 280 valor tiltrotoraircraft valor capable going faster farther existing utility attack helicopters heavier loadsmajor army priority aviation modernization help stopping bell helicopter exhibit full size mock v 280 valor tiltrotoraircraft valor capable going faster farther existing utility attack helicopters heavier loads
1,u army backassociation united states army ausa held annual meeting exhibition week washington dc one largest comprehensive events world showcasing breadth military technologies relevant ground operationsassociation united states army ausa held annual meeting exhibition week washington dc one largest comprehensive events world showcasing breadth military technologies relevant ground operations
0,low flying case baijayant go scotfreeknee jerk manner police seized choppers sealed hangar r 44 helicopter along two others parked damp squibknee jerk manner police seized choppers sealed hangar r 44 helicopter along two others parked damp squib
0,transnet npa tests helicopter service port cape towntnpa existing fleet three agustawestland aw 109 helicopters service ports durban richards bay fleet replacement programme procured two new helicopters valued around r250 million italian global high tech company leonardo ptnpa existing fleet three agustawestland aw 109 helicopters service ports durban richards bay fleet replacement programme procured two new helicopters valued around r250 million italian global high tech company leonardo p
0,us releases report alaska helicopter crash killed 3surviving passenger deadly alaska helicopter crash told federal investigators aircraft entered freefall 500 feet 152 metres air smashing onto beach glacier bay national park last monthsurviving passenger deadly alaska helicopter crash told federal investigators aircraft entered freefall 500 feet 152 metres air smashing onto beach glacier bay national park last month
1,details kenya new helicopters revealedkenyan air force acquired two new types airbus helicopters revealed events marking kenya defence forces day 14 october president uhuru kenyatta visited kenyatta barracks gilgil north nairobi shown as350b3 écureuil as550c3 fennec similar looking helicopters clearly identified information panels seen next aircraft kenyan television coverage visitkenyan air force acquired two new types airbus helicopters revealed events marking kenya defence forces day 14 october president uhuru kenyatta visited kenyatta barracks gilgil north nairobi shown as350b3 écureuil as550c3 fennec similar looking helicopters clearly identified information panels seen next aircraft kenyan television coverage visit
1,netjets deal cessna could worth almost 10 billionnetjets monday entered agreement textron aviation buy many 325 company biggest jets fully exercised agreement would valued current list prices nearly 10 billionnetjets monday entered agreement textron aviation buy many 325 company biggest jets fully exercised agreement would valued current list prices nearly 10 billion
0,port cape town explores use helicopters pilot transferstransnet national ports authority considering introduce helicopter service port cape town boost efficiency safety operations heavy weather conditions move comes aftermath recent serious weather related disruptions cape town affected port operations pilot transferstransnet national ports authority considering introduce helicopter service port cape town boost efficiency safety operations heavy weather conditions move comes aftermath recent serious weather related disruptions cape town affected port operations pilot transfers
0,powered airlift30 years later airlift focused as350 b3 go helicopter 12 utility machines fleet along two as350 b2s three leonardo aw169s airbus as332 c super puma30 years later airlift focused as350 b3 go helicopter 12 utility machines fleet along two as350 b2s three leonardo aw169s airbus as332 c super puma
0,safran bets hybrid propulsionpau france based company gearing equip bell vertical take landing vehicle demonstrator air taxi applications first ground test hybrid propulsion system took place mid july safran says support entry service 2025pau france based company gearing equip bell vertical take landing vehicle demonstrator air taxi applications first ground test hybrid propulsion system took place mid july safran says support entry service 2025
0,standardaero awarded air methods contractstandardaero secured three year agreement air methods support fleet airbus helicopters as350 ec130 dynamic componentsstandardaero secured three year agreement air methods support fleet airbus helicopters as350 ec130 dynamic components
0,standardaero awarded contract renewal support air methods as350 ec130 dynamic componentsstandardaero announced signing three year agreement air methods support fleet airbus as350 ec130 dynamic componentsstandardaero announced signing three year agreement air methods support fleet airbus as350 ec130 dynamic components
0,standardaero awarded multi year contract renewal support air methods fleet airbus helicopters as350 ec130 dynamic componentsstandardaero announced today signing three year agreement air methods support fleet airbus helicopters as350 ec130 dynamic componentsstandardaero announced today signing three year agreement air methods support fleet airbus helicopters as350 ec130 dynamic components
0,standardaero awarded multi year contract renewal support air methods fleet airbus helicopters as350 ec130 dynamic componentsstandardaero announced today signing three year agreement air methods support fleet airbus helicopters as350 ec130 dynamic components course agreement standardaero provide expert level repair light major overhaul testing modification dynamic components air methods fleet 120 as350 ec130 helicoptersstandardaero announced today signing three year agreement air methods support fleet airbus helicopters as350 ec130 dynamic components course agreement standardaero provide expert level repair light major overhaul testing modification dynamic components air methods fleet 120 as350 ec130 helicopters
0,standardaero support air methodsstandardaero signed new deal us air ambulance operator air methods supply support fleet airbus helicopters as350 ec130 dynamic componentsstandardaero signed new deal us air ambulance operator air methods supply support fleet airbus helicopters as350 ec130 dynamic components
0,standardaero support air methods as350 ec130 dynamic componentscourse agreement standardaero provide expert level repair light major overhaul testing modification dynamic components air methods fleet 120 as350 ec130 helicopters services completed standardaero airframe center excellence located vancouver bccourse agreement standardaero provide expert level repair light major overhaul testing modification dynamic components air methods fleet 120 as350 ec130 helicopters services completed standardaero airframe center excellence located vancouver bc
1,us destroyer shoup second fiji stop two weeksuss shoup previously arrived suva part ship oceania maritime security initiative omsi deployment october 3uss shoup previously arrived suva part ship oceania maritime security initiative omsi deployment october 3
0,pilot rolled back throttle fatal helicopter crashaccording information initially provided u coast guard national park service crashed helicopter airbus as350 b3e en route factory grand prairie texas anchorageaccording information initially provided u coast guard national park service crashed helicopter airbus as350 b3e en route factory grand prairie texas anchorage
0,bell invests delivery drone techbell says ready transform demand delivery service teamed yamato japanese shipping logistics company develop electric powered cargo drones mid 2020sbell says ready transform demand delivery service teamed yamato japanese shipping logistics company develop electric powered cargo drones mid 2020s
0,first magnificent bell 505 orlandomecaer aviation group delivered first bell 505 jet ranger x outfitted magnificent vip interior undisclosed brazilian buyer northeast philadelphia airport facility earlier month faa easa brazil anac awarded stcs optional interior septembermecaer aviation group delivered first bell 505 jet ranger x outfitted magnificent vip interior undisclosed brazilian buyer northeast philadelphia airport facility earlier month faa easa brazil anac awarded stcs optional interior september
0,pilot alaska airbus crash may practicing autorotationsurvivor statements sept 28 crash alaska airbus helicopters as350 indicate owner pilot may practicing autorotation fatal crashsurvivor statements sept 28 crash alaska airbus helicopters as350 indicate owner pilot may practicing autorotation fatal crash
0,pratt whitney canada promotes engine ems capabilitiespratt whitney canada display pw210 engine powers new sikorsky 76d leonardo aw169 booth helitech amsterdam weekpratt whitney canada display pw210 engine powers new sikorsky 76d leonardo aw169 booth helitech amsterdam week
1,us national guard chief says chinooks needed disaster responsediscussing u national guard bureau response hurricane michael last week u air force gen joseph lengyel chief national guard bureau said guard needs aviation assets particularly boeing ch 47 chinooks call response contingencies including national disastersdiscussing u national guard bureau response hurricane michael last week u air force gen joseph lengyel chief national guard bureau said guard needs aviation assets particularly boeing ch 47 chinooks call response contingencies including national disasters
0,h175 close collaborationhowever arrival new american model bell 525 change one reasons airbus devoted attention improve model maintain market position even rivals enter market according articlehowever arrival new american model bell 525 change one reasons airbus devoted attention improve model maintain market position even rivals enter market according article
1,aem boeing collaborate first ips h 47 series helicopteranodyne electronics manufacturing corp boeing announced qualification performance testing first internal pa system offered h 47 series helicopter complete ips provides high audio output levels inside helicopter cabin enabling clear convenient communication crew passengersanodyne electronics manufacturing corp boeing announced qualification performance testing first internal pa system offered h 47 series helicopter complete ips provides high audio output levels inside helicopter cabin enabling clear convenient communication crew passengers
0,future mobility driverless flying carsstill away seeing actual flying cars cities around world one concept made way dubai 38th edition gitex technology week display etisalat stand exhibition pop next future mobility concept unmanned flying electric vehicle jointly developed audi airbus italdesignstill away seeing actual flying cars cities around world one concept made way dubai 38th edition gitex technology week display etisalat stand exhibition pop next future mobility concept unmanned flying electric vehicle jointly developed audi airbus italdesign
1,lockheed martin rheinmetall team german sea lynx replacement effortlockheed martin team rheinmetall bid replace german navy ageing westland mk 88a sea lynx anti submarine warfare anti surface warfare helicopters us manufacturer announced 12 october two companies signed letter intent partner offering sikorsky mh 60r seahawk helicopter replacement dm 21 sea lynxeslockheed martin team rheinmetall bid replace german navy ageing westland mk 88a sea lynx anti submarine warfare anti surface warfare helicopters us manufacturer announced 12 october two companies signed letter intent partner offering sikorsky mh 60r seahawk helicopter replacement dm 21 sea lynxes
0,ntsb helicopter free fall fatal southeast crashpilot southeast alaska helicopter crash left one two sons missing another man subsequently found dead cut helicopter power shortly crash according federal investigators national transportation safety board released preliminary report weekend sept 28 wreck airbus h125 helicopter also known as350b3e waters lituya bay roughly 60 miles northwest gustavuspilot southeast alaska helicopter crash left one two sons missing another man subsequently found dead cut helicopter power shortly crash according federal investigators national transportation safety board released preliminary report weekend sept 28 wreck airbus h125 helicopter also known as350b3e waters lituya bay roughly 60 miles northwest gustavus
